,text,retweet,likes
4601,"Capito ? Passano gli anni si accavallano le ere ma l'animale uomo rimane quel che è. Un cerebroleso della razza di sottosviluppati mentali. E qualche ""testina"" ne approfitta Guerra guerraucraina",0,1
4605,"I peggiori: lastampa, larepubblica. Poi viene ilcorriere, che la fa più sgamata ma la fa. guerraucraina",1,1
4608,"Ciò che sta avvenendo in Ucraina non chiamiamoli ""crimini di guerra"" , la guerra è già un crimine. un efferato crimine contro l'umanità! guerraucraina PutinIsaWarCriminal",6,22
4609,"In effetti ora si è convertito al dollaro, ma non sa nemmeno lui quante volte è andato a Mosca col cappello in mano a chiedere rubli! Un altro Comunista col rolex Ed il culo in faccia! Presidente Napolitano Russia Putin guerraucraina https: t.co keA2peEmmP",0,0
4610,A Nonantola per raccontare annapolitkovskaja putin guerraucraina con https: t.co L5bkkwrvWi,0,4
4611,RT : I lupi dell Ucraina il testo di Paul Auster sul nuovo numero de Lettura oggi in anteprima nell'App. Domani in ed,5,0
4612,"russia guerraucraina sparare a civili inermi non è guerra. omicidio. un crimine punito con carcere a vita. In alcune zone del mondo, con la pena dì morte antoniopolito1",0,0
4614,"Ucraina: ""Liberata l'intera regione attorno a Kiev"". A Bucha, centinaia di civili sepolti in fosse comuni. I Russi spingono a sud e a est https: t.co qe1m3xrZWk UkraineRussianWar guerraucraina Bucha",0,1
4616,"RT : La linea è stata sempre chiara: NO all aumento della spesa militare in queste modalità,con queste cifre e in",28,0
4617,RT days 82: In omaggio un altro grande intervento DrittoeRovescio Borgonovo Putin Biden guerraucraina guerra https: t.co B,91,0
4620,amanti del Fez (e ho detto tutto) odiano USA perché sconfitto 4 stronzi che pensavano di fare una repubblica a governo caduto comunistelli invece perché speravanoLeningrado mediterranea e si fomentano l un altro la storia nuovamente li condannerà poveracci guerraucraina,0,0
4621,"""Sogno di scattare la foto che fermerà la guerra"" Maks Levin MaksLevin reporter guerraucraina",0,13
4622,"Io penso a chi ha definito il Popolo Ucraino ""camerieri, prostitute, badanti, amanti"". E restano sempre lì a pontificare pagati profumatamente dai poveri cittadini italiani. La guerraucraina ha fatto capire la pochezza di questi ""intellettuali""",0,0
4625,"Siete continuamente bombardati da fakenews, mistificazioni e stravolgimenti della realtà. Se non avete una lunga esperienza di analisi e multinformazione non ce la potete fare... guerraucraina informazionelibera https: t.co BRval80Ivr",0,0
4626,RT : guerraucraina Le forze ucraine rivendicano di aver ripreso il controllo dell'intera regione di Kiev. Lo annuncia il vice mini,5,0
4627,"RT : Quanto sarebbe bello un mondo capace di risolvere i problemi come questi due bimbi? No, non ce la facciamo proprio, dob",53,0
4629,RT : L'educazione in Ucraina... da vedere assolutamente!!! Guerra guerraucraina UcrainaLibera Ucrainarussia Russia 9Mar,90,0
4630,"RT 1874: Direi che è abbastanza chiaro, no? guerraucraina UkraineRussianWar https: t.co Rum0jhRuez",1,0
4631,"RT 1874: Tatyana Moskalkova, Commissaria per i diritti umani della Federazione Russa, ha affermato di aver ricevuto più di 100",1,0
4632,RT 1874: Il Republican Trauma Center di Donetsk continua a ricevere feriti dai bombardamenti dell'esercito ucraino da Mariupo,1,0
4633,"RT 1874: La smilitarizzazione dell'Ucraina è in pieno svolgimento, le infrastrutture militari sono state in gran parte distru",1,0
4634,"RT 1874: Le sanzioni dell'Occidente hanno inferto un duro colpo al prestigio del dollaro e dell' euro, questo processo non p",1,0
4635,RT 1874: Il Comitato Investigativo della Russia ha pubblicato (https: t.co MMrvNn3bYl) i nomi di 22 militari ucraini di alto r,1,0
4637,RT : La travolgente onda di liquami che lo pensiero illuminista habet scatenato contro lo più grande periodo della historia um,11,0
4640,"Seguite chi vede, non chi parla con una cartina geografica davanti inviatidiguerra GuerraUcraina PutinWarCriminal https: t.co tqXwiTtu7K",0,2
4642,"Draghi: ""La cosa positiva è che l' Italia è richiesta come garante sia dall' Ucraina che dalla Russia"". Così, in ogni caso, prendiamo schiaffi. 2aprile guerraucraina Guerra negoziati Putin Zelensky StopTheWar Buonsabato buonaserata VentagliDiParole",0,1
4643,Chi non prova tenerezza e compassione sia per il POPOLO russo che ucraino (almeno il 99% di loro) è un vero idiota. guerraucraina Guerra,0,0
4644,"...contrattuali potrebbero essere cambiati senza il consenso degli interessati, Ma qui non c'è un conflitto, c'è solo una ""operazione militare speciale"". guerraucraina",0,0
4645,Voi ritenete affidabili e credibili i giornali italiani nel racconto di questa guerra? RussiaUcraina Transnistria guerraucraina russia ucraina,0,1
4646,RT : guerraucraina bombardamenti in corso a Energodar dove sorge la cengtralenucleare di Zaporizhzhia,20,0
4648,Gli stessi che hanno voluto armare i civili per la Resistenza di Popolo ora esecrano il fatto che i russi sparano sui civili ucraini. Zelensky in primis. guerraucraina,0,0
4650,"RT : L Europa sarà la prima sconfitta della guerraucraina, e una classe politica di bassissimo livell",1,0
4651,"I nazionalisti hanno sparato intensamente in quasi tutte le direzioni, anche lungo il presunto corridoio umanitario per Mariupol. guerraucraina UkraineRussianWar",0,0
4652,La parte ucraina non ha adempiuto ai propri obblighi di aprire un corridoio umanitario a Mariupol. guerraucraina UkraineRussianWar,0,0
4653,"L' ONU non ha partecipato all'evacuazione dei cittadini lungo il corridoio umanitario Mariupol Zaporozhye, adducendo l'impreparazione dell'organizzazione. guerraucraina UkraineRussianWar",8,4
4654,Il Comitato Investigativo della Russia ha pubblicato (https: t.co MMrvNn3bYl) i nomi di 22 militari ucraini di alto rango che sono stati accusati in contumacia di genocidio della popolazione di lingua russa del Donbass. guerraucraina UkraineRussianWar,1,0
4655,Per Zelensky esiste solo l opzione della vittoria. E quindi è inutile stare a discutere su tutto il resto. guerraucraina,0,0
4656,"Putin è un marchio per la Russia, gode di un enorme sostegno da parte dei cittadini del paese, ha detto Peskov. guerraucraina UkraineRussianWar",0,1
4657,"La Federazione Russa non ha influenzato in alcun modo Minsk sulla questione della modifica della costituzione della Bielorussia, non interferisce mai negli affari interni di un altro paese, ha affermato Peskov. guerraucraina UkraineRussianWar",0,0
4658,"Le restrizioni per un certo numero di social network occidentali sono state introdotte a causa del fatto che hanno iniziato a minare le basi della statualità della Federazione Russa, ha affermato Peskov. guerraucraina UkraineRussianWar",0,0
4659,Peskov ha richiamato l'attenzione sul fatto che sempre più paesi stanno passando alle valute nazionali nei loro accordi reciproci. guerraucraina UkraineRussianWar,0,1
4660,"Le sanzioni dell'Occidente hanno inferto un duro colpo al prestigio del dollaro e dell' euro, questo processo non può più essere fermato, ha detto Peskov. guerraucraina UkraineRussianWar",1,1
4661,"La Russia è pronta a fornire alla Bielorussia un sostegno assoluto in caso di attacco alla repubblica, ha affermato Peskov. guerraucraina UkraineRussianWar",0,0
4662,"La NATO è un'organizzazione creata per l'aggressione, ha detto Peskov. guerraucraina UkraineRussianWar",0,0
4663,"Mosca spera che le manifestazioni di idee nazionaliste siano bandite in Ucraina e che la lingua russa ristabilisca la sua posizione in questo paese, ha detto Peskov. guerraucraina UkraineRussianWar",0,0
4664,"Mosca ha informazioni che una rete di biolaboratori è stata creata intorno alla Federazione Russa e che sta lavorando a progetti su nuovi tipi di armi biologiche, ha detto Peskov. guerraucraina UkraineRussianWar",0,0
4665,"La smilitarizzazione dell'Ucraina è in pieno svolgimento, le infrastrutture militari sono state in gran parte distrutte durante l'operazione speciale della Federazione Russa, ha affermato Peskov. guerraucraina UkraineRussianWar",1,0
4666,"La Turchia, anche come membro della NATO, può permettersi il lusso di esprimere la propria opinione a Washington, ha affermato Peskov. guerraucraina UkraineRussianWar",0,0
4667,"Le relazioni tra la Federazione Russa e la Turchia non sono prive di disaccordi, ma in esse prevale una partnership reciprocamente vantaggiosa, ha affermato Peskov. guerraucraina UkraineRussianWar",0,0
4668,"La Federazione Russa sarebbe felice di continuare i negoziati con l'Ucraina in Bielorussia, ma Kiev è contraria, quindi il fatto stesso di continuare il dialogo è importante, ha affermato Peskov. guerraucraina UkraineRussianWar",0,0
4669,Le difficoltà dell'economia globale causate dalla pandemia di coronavirus saranno esacerbate dalla situazione in Ucraina. Questa opinione è stata espressa dal cancelliere tedesco Olaf Scholz. guerraucraina UkraineRussianWar,0,0
4670,"Chissà se la luna di Kiev è bella come la luna di Roma, chissà se è la stessa o soltanto sua sorella Ma son sempre quella! la luna protesta non sono mica un berretto da notte sulla tua testa! Viaggiando quassù faccio lume a tutti quanti.... guerraucraina giannirodari",2,2
4675,guerraucraina Le forze ucraine rivendicano di aver ripreso il controllo dell'intera regione di Kiev. Lo annuncia il vice ministro della Difesa https: t.co qhGGebEuLh,5,73
4676,"Nel 2022 sentire parlare di fosse comuni... La pagherai un giorno, come tutti quelli che hanno seppellito persone nelle fosse comuni Lo dice la storia non io Putin guerraucraina Russia",0,1
4677,RT : Testimonianze CIVILIAN dell' Ukraine che stanno vivendo realtà della guerraucraina Kiev Ucraina RussiaUkraineWar Ukr,3,0
4678,RT : Testimonianze di CIVILIAN dell' Ukraine che stanno vivendo realtà della guerraucraina RussiaUkraineWar mariupol Russia,4,0
4679,"CarlaDelPonte questo implacabile giudice dei crimini di guerra, non capisco perché non ha proposto altrettanto per presidenti USA e primi ministri israeliani, nonostante le varie aggressioni contro popoli considerati nemici dell'occidente guerraucraina putin Palestina https: t.co 047OM0Dp9T",0,0
4680,RT days 82: Borgonovo : Biden vuole una nuova Afghanistan in Ucraina. DrittoeRovescio Borgonovo Putin Biden guerraucraina gu,164,0
4683,"Assisto alle immagini della guerraucraina e stramaledico quell INFAME di Putin Cancella vite, libertà, speranze, la Storia di un Popolo, facendo danni anche al proprio. Per la prima volta mi ritrovo a provare un orribile sentimento. ODIO. FERMATELO. WhateverItTakes Mentana",0,3
4685,Secondo alcuni giornalisti nostrani il fango e uno sciame di api stanno fiaccando la Russia. Credo che il Pulitzer a uno di loro quest anno sia d obbligo. guerraucraina,0,0
4686,Il Cremlino attacca l Europa: Dialogo? Quando si riprenderanno dalla sbornia americana 2aprile cremlino mosca russia ucraina europa italia notizie guerraucraina https: t.co gueVumGMPb,0,0
4687,Occhio perché Biden trover il modo di alimentare la guerraucraina https: t.co ePaU42eXpP,0,1
4688,"RT : GuerraUcraina MariupolLiberata Denazificata Testimonianze della popolazione civile: "" Si, io penso che l' ArmataUcraina",13,0
4690,"RT : Ho consigliato anche ai miei di leggere questo speciale del quotidiano Domani, dopo averli educati a seguire lo speciale del",4,0
4693,"RT : Zelensky: ""Non accetteremo altro risultato che la vittoria"". Eh, lo diceva anche Mancini. Zelenski mancini guerraucrai",2,0
4695,"RT e22: putin ""Inginocchiatevi o morite di fame"" La storia che non insegna. francescamannocchi propagandalive guerraucraina invas",3,0
4698,"Chanel ha spiegato il suo rifiuto di vendere i suoi prodotti ai russi a causa delle sanzioni, che deve rispettare. Lo afferma un comunicato della società. guerraucraina UkraineRussianWar",0,0
4700,"RT : guerraucraina BidensWar vuole mandare carri armati e missili in Ucraina, poi assisteremo all'invio delle armi dalla Cina",1,0
4703,"La destra assassina di Putin, quella tanto amata dai nostri Sovranisti neofascisti guerraucraina nato https: t.co bzM4V1vnnV",0,1
4705,"RT days 82: Che intervento di Belpietro, migliore giornalista,3 spanne sopra tutti . 2 2 DrittoeRovescio Belpietro Putin B",175,0
4706,"YouTube ignora i requisiti di Roskomnadzor per rimuovere più di 10.000 materiali di natura estremista, ha affermato il servizio stampa dell'agenzia. guerraucraina UkraineRussianWar",0,0
4707,La Lituania non importa più gas naturale dalla Russia. Lo ha confermato il Ministero dell'Energia della Repubblica baltica. guerraucraina UkraineRussianWar,0,0
4708,2 2 dopo che il Dipartimento di Stato americano aveva invitato gli americani a lasciare il territorio della Federazione Russa. guerraucraina UkraineRussianWar,0,0
4709,"1 2 La rappresentante ufficiale del ministero degli Esteri russo, Maria Zakharova, ha richiamato l'attenzione sul fatto che le forze armate ucraine hanno lanciato un attacco aereo su un deposito di petrolio a Belgorod guerraucraina UkraineRussianWar",0,0
4710,La commissione parlamentare per indagare sulle attività dei laboratori biologici americani sul territorio dell'Ucraina ha trovato segni di un possibile sabotaggio batteriologico in una delle scuole sul territorio della LPR. guerraucraina UkraineRussianWar,0,0
4711,Il Republican Trauma Center di Donetsk continua a ricevere feriti dai bombardamenti dell'esercito ucraino da Mariupol. guerraucraina UkraineRussianWar,1,0
4712,"Il primo ministro polacco Mateusz Morawiecki ha inviato alla Commissione europea un nuovo pacchetto di proposte sulle sanzioni contro la Russia, ha affermato il portavoce del governo polacco Piotr Muller. guerraucraina UkraineRussianWar",0,0
4713,RT : guerraucraina Anche questa è Resistenza,5,0
4714,"Tatyana Moskalkova, Commissaria per i diritti umani della Federazione Russa, ha affermato di aver ricevuto più di 100 appelli da parenti di camionisti russi che sono detenuti sul territorio dell'Ucraina. guerraucraina UkraineRussianWar",1,0
4715,RT lo balbo: Nico Piro GuerraUcraina infatti questa è una invasione non una guerra dichiarata. L inno della Cost,1,0
4716,RT ilBoomer: Putin avrebbe un cancro alla tiroide. I russi invece ce l hanno al Cremlino. 2aprile Russia Guerra guerraucrain,1,0
4717,GuerraUcraina infatti questa è una invasione non una guerra dichiarata. L inno della CostituzioneItaliana BELLA CIAO https: t.co A8NWlbptZt via https: t.co HAF2Z8vGLX,0,0
4718,Nico Piro GuerraUcraina infatti questa è una invasione non una guerra dichiarata. L inno della CostituzioneItaliana BELLA CIAO https: t.co A8NWlbptZt via,1,1
4719,RT AdeleShasa: L'Italia ripudia rifiuta la GUERRA! NO WAR NO GUERRA SI ALLA PACE YES PEACE NO WAR!!! Guerra guerraucraina n,2,0
4721,La guerra di propaganda fa un altra vittima eccellente: il giornalismo https: t.co jkFxooUb4a guerraucraina StopWarUkraine StopGuerraUcraina StopPutinNOW StopRussianAggression,0,0
4722,Si è parlato troppo presto di Putin criminale di guerra e troppo tardi di Biden assassino della Pace guerraucraina Guerra,0,0
4723,Tutto il thread guerra guerraucraina WAR UcraniaRussia Ucraina Ukraine RussianUkrainianWar Russian https: t.co Tb8KXZgwwD,0,0
4725,Qualcuno si è reso conto che questi pazzi che armano i nazisti in Ucraina e di vogliono in guerra contro Putin per difendere la libertà sono gli stessi che per 2 anni ci hanno assicurato come la salute venga sempre prima della libertà? Ucraina nazismo guerraucraina,0,0
4726,"RT : La strategia di Putin cambia, Bombardare e bombardare senza entrare a Kiev ! DOVRANNO COMUNQUE ARRENDERSI ! ....e",14,0
4727,RT scienze: Energia Ucraina Guerra guerraucraina StopWar La rete elettrica dell'Ucraina è ora collegata a quella europea https:,6,0
4730,"Vorrei sapere perché in Italia, semplifichiamo sempre così tanto le situazioni e le riportiamo a due tifoserie contrapposte. Niente è così banale la vita è complessa e va accettata nella sua complessità, ogni semplificazione è Dittatura guerraucraina scontrocontinuo",0,0
4734,"Non è l'Organizzazione Mondiale della Sanità, ma l'Operazione Militare Speciale! guerraucraina Putin",0,0
4737,"RT : Un mese di guerra in dieci parole e concetti diventati di uso comune per noi. Assedio, sabotatori, evacuazione, no fl",4,0
4738,e che perciò vanno armati. (Poi si può continuare sostenendo ciò che si vuole). guerraucraina,0,1
4740,Rai giando perchè i giornalisti sia che si parli di COVID19 sia che si parli di guerraucraina sono degli incompetenti autorefernziali,0,0
4741,"guerraucraina BidensWar vuole mandare carri armati e missili in Ucraina, poi assisteremo all'invio delle armi dalla Cina alla Russia fino allo scontro diretto tra le potenze mondiali. Il paradosso è che tutti, compreso il nostro governo, dicono che lo fanno per la pace. Evviva",1,1
4742,Zelenski spero ti vengono a prendere stanotte i lupi neri. Zelensky russia guerraucraina Ucraina NaziUkraine,0,3
4745,"L Europa sarà la prima sconfitta della guerraucraina, e una classe politica di bassissimo livello sembra non accorgersene.",1,10
4748,"RT eu: GuerraUcraina. Dopo una lunga ricerca nei pressi del villaggio GutaMezhyhirska, la polizia ha trovato il corpo del repo",1,0
4749,"Ho consigliato anche ai miei di leggere questo speciale del quotidiano Domani, dopo averli educati a seguire lo speciale del tgla7, in onda ogni giorno alle 17h00. Caro , ormai se uno della famiglia guerraucraina https: t.co mSp2aqVufb",4,75
4753,guerraucraina Anche questa è Resistenza https: t.co bgCyxZKpfL,5,17
4755,"GuerraUcraina. Dopo una lunga ricerca nei pressi del villaggio GutaMezhyhirska, la polizia ha trovato il corpo del reporter e documentarista MaxLevin. L uomo era scomparso dal 13 marzo scorso dalla prima linea vicino a Kiev, dove stava riprendendo i combattimenti. https: t.co SUMZX68Y2N",1,1
4757,"RT bar: ""Putin non è il male assoluto, il male mostruoso è la guerra."" come dire i campi di concentramento, i gulag sono mostru",11,0
4761,guerraucraina Le perdite russe stimate da al 2 aprile 2022 https: t.co mhG8mCvJQ2,17,97
4767,guerraucraina bombardamenti in corso a Energodar dove sorge la cengtralenucleare di Zaporizhzhia https: t.co 1PU3kncfQo,20,39
4768,aaah la russia quell infido paese che voleva spartirsi l europa con hitler. salvo poi farsi salvare il culo dagli usa. certi sogni restano nel cassetto e non tramontano mai. UkraineRussianWar UkraineUnderAtta k UkraineRussiaWar gas UkraineWar guerraucraina war guerra,0,0
4769,RT : Putin avrebbe un cancro alla tiroide. I russi invece ce l hanno alla presidenza. ( Dario Clemente riee ) guer,3,0
4771,RT : In un sondaggio tra gli Americani sulla possibilità di un conflitto nucleare la maggioranza ha dichiarato di essere favorevole,3,0
4774,RT : Vi aiuteremo a ricostruire le vostre case e i vostri villaggi Metsola prima leader dell UnioneEuropea a visitare Ki,2,0
4775,RT : Il ruolo di ENI nel conflitto russo ucraino. EnergiaRussa ENI GuerraUcraina https: t.co ujJtfGMDAv,3,0
4778,GuerraUcraina Questa canzone non è solo patrimonio di gran parte degli italiani e della sola CostituzioneItaliana BELLA CIAO https: t.co Jgkl5F04Q8 via https: t.co H8hmhlHl0u,0,0
4779,GuerraUcraina Questa canzone non è solo patrimonio di gran parte degli italiani e della sola CostituzioneItaliana BELLA CIAO https: t.co Jgkl5F04Q8 via,0,0
4780,GuerraUcraina Questa canzone non è solo patrimonio di gran parte degli italiani e della sola CostituzioneItaliana BELLA CIAO https: t.co Jgkl5F04Q8 via https: t.co p2iGHdXG2W,0,0
4783,GuerraUcraina. Da Brindisi la storia di una famiglia in fuga dai bombardamenti. ioseguotgr https: t.co oZhcj4QGl5,1,2
4787,"Lasciate che ciascuno la veda come vuole: non è fisica quantica, che solo per osservare un fenomeno il fenomeno cambia. guerraucraina",0,0
4789,Testimonianze CIVILIAN dell' Ukraine che stanno vivendo realtà della guerraucraina Kiev Ucraina RussiaUkraineWar UkraineUnderAtta k RussianUkrainianWar UkraineRussiaWar Russia WarCrimes Nazionale guerre MSM WAR Guerra NATO imperodellamenzogna VeritasVosLiberat https: t.co M6wLdwalpE https: t.co oz1NFHlYAu,3,5
4790,RT : Se non riusciamo a porre fine all era dei combustibili fossili nemmeno di fronte al massacro dei civili e alla distru,3,0
4791,Alcuni comuni terremotati delle Marche stanno ospitando una 20ina di sfollati ucraini guerraucraina peaceforukraine help Ukraine shelter accoglienza restiamoumani https: t.co mnVxiqZRwi,0,1
4792,Testimonianze di CIVILIAN dell' Ukraine che stanno vivendo realtà della guerraucraina RussiaUkraineWar mariupol RussianUkrainianWar UkraineRussiaWar Russia WarCrimes RussiaUkraineWar MSM WAR Guerra scatenata da imperodellamenzogna di cui tutti siamo vittime. Veritas https: t.co FjFZ4AsgT9 https: t.co imVWzZTRAv,4,5
4795,Vergognatevi. Non dovreste vivere in Italia guerraucraina RussiaUkraineConflict autocrazia democrazia,0,1
4796,"putin ""Inginocchiatevi o morite di fame"" La storia che non insegna. francescamannocchi propagandalive guerraucraina invasion",3,5
4798,Da osservatore oggettivo al limite del cinico ho cambiato idea: finirà male. guerraucraina,0,0
4799,I soldati di Putin guerraucraina Putin russia RussiaUkraineWar https: t.co wtuKAff0K3,0,1
4800,RT jfp: Va anche detto che questo zelensky ha fatto aumentare i consensi per Putin. E questo non lo vogliono accettare. Ma è c,1,0
4801,RT ilBoomer: Gazprom ha notificato ai suoi clienti UE le istruzioni operative per pagare il gas in rubli. Ma il vero casino sar,1,0
4804,"Trovo assurdo che per le manie di un pazzo assetato di potere, ragazzi poco più che bambini vengano mandati a morire in una guerra assurda... Ucraina UcrainaRussia guerraucraina https: t.co 4wXlPzy7z4",0,0
4805,Va anche detto che questo zelensky ha fatto aumentare i consensi per Putin. E questo non lo vogliono accettare. Ma è cosi. guerraucraina,1,1
4806,"Il Brasile, a corto di materie prime a causa del conflitto in Ucraina, potrebbe cercare risorse in Amazzonia guerraucraina UkraineRussianWar Brasile amazzonia bolsonaro https: t.co UwDTksEj5g",0,0
4807,RT : T.U.M. Post: Il Sabato Del Villaggio Globale 2 aprile 2022 https: t.co ZSMkMsJ4nJ guerraucraina RussiaUkraineWar Putin,2,0
4809,RT : T.U.M. Post: Il PunT.U.M. Il ruggito. Del coniglio? https: t.co HQxNq1cdEo guerraucraina RussiaUkraineWar Putin Ucrai,2,0
4811,"RT : T.U.M. Post: Il PunT.U.M. Se avanzo seguitemi, se retrocedo... https: t.co MOUyFd97mE guerraucraina RussiaUkraineWar P",2,0
4813,RT : T.U.M. Post: Il PunT.U.M. Celodurismo di guerra https: t.co 8L6Jod0YeC guerraucraina RussiaUkraineWar Putin Ucraina,2,0
4815,RT : T.U.M. Post: Il Sabato Del Villaggio Globale 26 marzo 2022 https: t.co BmeKRKEWr9 guerraucraina RussiaUkraineWar Putin,2,0
4817,RT : T.U.M. Post: Il PunT.U.M. Nessuna luce in fondo al tunnel https: t.co rqkJCbu0gU guerraucraina RussiaUkraineWar Putin,2,0
4819,RT : T.U.M. Post: Il PunT.U.M. Orgoglio e crudeltà https: t.co JK1D6ftVDm guerraucraina RussiaUkraineWar Putin Ucraina Uc,2,0
4821,T.U.M. Post: Il PunT.U.M. Orgoglio e crudeltà https: t.co JK1D6ftVDm guerraucraina RussiaUkraineWar Putin Ucraina UcrainaRussia RussianUkrainianWar Ue economy Usa SanctionsRussia,2,0
4822,T.U.M. Post: Il PunT.U.M. Nessuna luce in fondo al tunnel https: t.co rqkJCbu0gU guerraucraina RussiaUkraineWar Putin Ucraina UcrainaRussia RussianUkrainianWar Ue economy Usa SanctionsRussia,2,0
4823,T.U.M. Post: Il Sabato Del Villaggio Globale 26 marzo 2022 https: t.co BmeKRKEWr9 guerraucraina RussiaUkraineWar Putin Ucraina UcrainaRussia RussianUkrainianWar Ue economy Usa SanctionsRussia,2,0
4824,T.U.M. Post: Il PunT.U.M. Celodurismo di guerra https: t.co 8L6Jod0YeC guerraucraina RussiaUkraineWar Putin Ucraina UcrainaRussia RussianUkrainianWar Ue economy Usa SanctionsRussia,2,0
4825,"T.U.M. Post: Il PunT.U.M. Se avanzo seguitemi, se retrocedo... https: t.co MOUyFd97mE guerraucraina RussiaUkraineWar Putin Ucraina UcrainaRussia RussianUkrainianWar Ue economy Usa SanctionsRussia",2,0
4826,Per il governo Draghi sta arrivando il momento più difficile. Questo suo esagerato appiattimento sugli Usa potrebbe pagarlo caro. guerraucraina,0,2
4827,Piuttosto esaltato questo Zelenskiy. Continua a recitare e la gente muore. E c'è pure chi vorrebbe candidarlo a nobel per la pace guerraucraina makelovenotwar putin Ucraina https: t.co Nt4keAzKhM,1,0
4828,T.U.M. Post: Il PunT.U.M. Il ruggito. Del coniglio? https: t.co HQxNq1cdEo guerraucraina RussiaUkraineWar Putin Ucraina UcrainaRussia RussianUkrainianWar Ue economy Usa SanctionsRussia,2,0
4829,T.U.M. Post: Il Sabato Del Villaggio Globale 2 aprile 2022 https: t.co ZSMkMsJ4nJ guerraucraina RussiaUkraineWar Putin Ucraina UcrainaRussia RussianUkrainianWar Ue economy Usa SanctionsRussia,2,0
4830,GuerraUcraina Questa canzone non è solo patrimonio di gran parte degli italiani e della sola CostituzioneItaliana BELLA CIAO https: t.co Jgkl5F04Q8 via https: t.co WriwRC6RCP,0,0
4832,"Quando gli europei ""si riprenderanno dal bourbon americano"", verrà il momento di rivalutare le relazioni con la Federazione Russa e di entrare in uno stato di dialogo, ha detto Peskov. guerraucraina UkraineRussianWar",0,2
4833,"RT : guerraucraina, Michel: la Cina usi la sua influenza per fermare la guerra https: t.co lZT4UNymNt",8,0
4836,"RT : Il vento freddo gli sferzava il viso e soffiava fuori dai vestiti il calore, il respiro stesso della sua casa. guerra",1,0
4837,"Le forze speciali della Guardia russa hanno impedito un attacco terroristico nel luogo di distribuzione degli aiuti umanitari nella regione di Kiev, ha affermato il dipartimento. guerraucraina UkraineRussianWar",0,0
4838,Il primo ministro polacco Mateusz Moraveciy ha definito un ricatto la richiesta della Russia di pagare il gas russo in rubli e ha affermato che Varsavia non avrebbe ceduto. guerraucraina UkraineRussianWar,0,0
4839,"Guerra in Ucraina, Usa: fornito a Kiev materiale in caso di attacco chimico guerraucraina Guerra kievUkraine https: t.co ZGrrhvBWpj",0,0
4840,"Visto che le forze dell'ordine non bastano, mettiamo questi signori sulle strade a prevenire punire il crimine, ma anche a spalare la neve o il fango nelle calamità naturali e magari anche a dirigere il traffico. Siamo stanchi di ingrassare le caste militari guerraucraina",0,2
4841,La Moskalkova ha invitato Kiev a rispettare il diritto internazionale relativo all'esercito russo detenuto in Ucraina. guerraucraina UkraineRussianWar,0,0
4842,"Le sanzioni imposte alla Russia non funzionano, come dimostra il rafforzamento del rublo, ha affermato il primo ministro polacco. guerraucraina UkraineRussianWar",0,0
4843,Ancora vittime tra chi documenta la guerraucraina: trovato morto il fotoreporter ucraino Maxim Levin https: t.co jcBIkI7833.,0,1
4844,"Il comitato investigativo della Federazione Russa ha aperto un procedimento penale sul fatto che militanti ucraini hanno tenuto ostaggi in un ospedale per la maternità a Mariupol, ha affermato il dipartimento. guerraucraina UkraineRussianWar",0,0
4845,"Le condizioni di detenzione da parte della Russia dei militari ucraini che hanno deposto volontariamente le armi sono conformi alle norme del diritto internazionale, ha affermato Tatyana Moskalkova. guerraucraina UkraineRussianWar",0,0
4847,"RT : Bonomi: le stime da paura sul PIL? Spero di sbagliarmi, ma sono parecchie le istituzioni che dicono che il 2022 sarà molt",1,0
4848,Alla fine ci è toccato di vivere nel pieno della fase terminale di una civiltà malandata. UkraineRussiaWar RussiaUkraineWar guerraucraina greenpass WEF,0,1
4850,"Ha pienamente ragione. Pensate pure con la bella stagione, la fine dello statodiemergenza (dopo 2 anni di semi lockdown) e il pensiero di organizzare le prossime vacanze. molto triste, ma é la realtà ineluttabile. War guerraucraina RussiaUkraineWar https: t.co 2KEhFxWTbE",0,1
4851,guerraucraina SpiegatoFacile anche ai PDioti.. parte2 https: t.co 7MLDOFucFD,0,1
4852,guerraucraina SpiegatoFacile anche ai PDioti.. parte1 https: t.co kIoTApOgxV,0,1
4854,RT : UcrainaWar GuerraUcraina Una base Ucraina è stata trovata nel seminterrato di una scuola con una donna morta e nuda con,13,0
4857,"Bonomi: le stime da paura sul PIL? Spero di sbagliarmi, ma sono parecchie le istituzioni che dicono che il 2022 sarà molto difficile guerraucraina https: t.co P7IjsVGtZO",1,1
4858,Ambasciatò a te la mano la stringeranno solo le merde assassine guerraucraina PutinWarCrimes PutinIsaWarCriminal https: t.co AbAZAUcOUL,0,0
4860,La missione umanitaria di Air Campania raccontata a Porta a Porta AirCampania AnthonyAcconcia Brunovespa GuerraUcraina missioneumanitariaCaserta Portaaportaguerraucraina https: t.co 8EzjRJQqDp https: t.co 8cHJOF5U6h,0,0
4862,"Zelensky: ""Non accetteremo altro risultato che la vittoria"". Eh, lo diceva anche Mancini. Zelenski mancini guerraucraina 2aprile Qatar2022",2,3
4863,"RT : guerraucraina, 'Comandante russo investito con un tank da un suo soldato'. 'Gesto ira per alto numero morti sua brigata, morto",77,0
4864,"Voi che parlate, giustamente, di aggressione vi sblocco un ricordo, per evitare due pesi e due misure: DesertStorm ... operazione Tempesta nel Deserto 2 ago 1990 28 feb 1991 guerraucraina RussiaUcraina putin Biden NATO https: t.co znVKcP4wwe",0,1
