,text,retweet,likes
4927,"RT : ""Rubli in cambio di gas russo? Cosa rischia l'Europa"" guerraUcraina Ringraziamo i relatori e chi ci ha seguito! M. Lomb",2,0
4928,PiazzapulitaLA7 biden deve portare putin tavolo dell accordo ma biden l accordo non lo vuole guerraucraina,0,0
4932,RT : Sarebbe ora guerraucraina https: t.co hiB0dyZAOS,6,0
4933,"La propaganda russa sarà una brutta bestia. Ma pure quella ucraina non scherza, eh. IlMessaggero GuerraUcraina Propaganda https: t.co MzBCCcn1qZ https: t.co hIRh4NML5J",0,0
4934,PiazzapulitaLA7 biden deve portare al tavolo dell accordo Putin ma biden l accordo non lo vuole. Temo che draghi sia schiacciato sulla posizione di biden guerraucraina,0,1
4935,PiazzapulitaLA7 santoro inascoltabile come orsini guerraucraina Ucraina RussiaUcraina guerra,0,0
4936,RT : Cioè fatemi capire voi vorreste inviare le armi a questo ritardato?!?!? Ma il cervello lo avete venduto al mediashopping?,2,0
4938,"RT : La strategia di Putin cambia, Bombardare e bombardare senza entrare a Kiev ! DOVRANNO COMUNQUE ARRENDERSI ! ....e",12,0
4939,"RT : guerraucraina, Gb: da 35 Paesi alleati più mezzi e munizioni. Lo annuncia ministro della Difesa Londra dopo vertice virtuale h",8,0
4940,"RT : Zelensky: ""Occidente non ha coraggio"" Il coraggio che richiede si chiamerebbe terza guerra mondiale. Evidente non debb",69,0
4944,piazzapulita Il nostro paese ha interesse ha dialogare con la russia vogliamo abbattere putin? guerraucraina italia,0,0
4945,PiazzapulitaLA7 santoro guerraucraina Ha ragione Santoro...bisogna fermare Putin. La resistenza non potrà durare in eterno.,0,3
4946,L'Italia intende aumentare le spese militari al 2% del Pil entro il 2028. Il tutto è diretta conseguenza della attuale guerra in Ucraina. Il tempismo è lo stesso del marito che mette il preservativo quando la moglie sta scegliendo il nome della creatura. guerraucraina,0,0
4948,Santoro docet... PiazzapulitaLA7 Ucraina guerraucraina,0,0
4949,PiazzapulitaLA7 michelesantoro processiamo anche bush? guerraucraina Putin,0,2
4950,Pubblico un altro giusto che faranno tacere. PiazzapulitaLA7 guerraucraina,0,2
4951,michelesantoro a PiazzapulitaLA7 è puro ossigeno santoro La7 guerraucraina,0,0
4953,michelesantoro putin può usare un arma nucleare. Quanto siamo disposti a sopportare ancora? La posizione di biden non e quella giusta guerraucraina,0,1
4956,A poco meno di 1 mese dall'inizio della guerraucraina queste immagini sono ancora più gravi Piazzapulita,0,0
4957,RT : Il gas che avrebbe potuto essere ucraino: https: t.co 724jHXdhUt Per il gas è la terza guerra mondiale convenzionale ga,1,0
4958,"Santoro: Il nostro nemico più grande in questo momento non è Putin, ma la guerra . Ed io aggiungerei anche chi sta facendo di tutto per non fermarla, questa GUERRA. Formigli Ucraina UcrainaRussia guerraucraina Piazzapulita piazzapulitala7",29,125
4960,"IL PAESE DI PONTECURONE PER L'UCRAINA"" Seconda missione per il gruppo di volontari https: t.co RvUoJ9DSyj Ucraina guerraucraina telecitynews24",0,0
4961,"RT : guerraucraina, Mosca: corridoi Mariupol dopo appello Macron Scholz a Putin. 'Evacuazioni domani, devono coinvolgere Unhcr e C",3,0
4962,"RT : guerraucraina, Petrolio chiude con tonfo a New York a 101,11 dollari. Quotazioni perdono il 6,22% https: t.co cH9aIDaUja",5,0
4965,"RT 1874: Secondo il decreto del Presidente della Federazione Russa, Gazprombank venderà valuta estera da convertire in rubli p",1,0
4966,RT 1874: Putin ha definito la decisione sulla procedura per il pagamento delle forniture di gas in rubli un passo verso la sov,1,0
4967,"RT 1874: Con decreto del Presidente, la Banca Centrale della Federazione Russa entro 10 giorni determinerà la procedura per l'a",1,0
4968,L Ucraina si svuoterà completamente. Facciamo quello che si fece in Italia lo scorso secolo durante le bonifiche. Affidiamo loro le nostre terre incolte. Loro sapranno farli rinascere e farli fruttare. A noi italiani stanca. ucraina grano autarchia guerraucraina,0,0
4969,Ma non c era della luce sulle negoziazioni? guerraucraina https: t.co fDWpRSfi8Y,0,0
4970,RT 1874: Gazprombank creerà tutte le condizioni per un pagamento conveniente e tecnologicamente avanzato per il gas russo in r,1,0
4971,RT 1874: Le autorità ucraine stanno cercando di far passare per russe le mine della Marina ucraina nel Mar Nero. guerraucrain,1,0
4972,RT 1874: L'Ucraina sta assistendo all'esaurimento delle sanzioni in alcuni paesi e alla riluttanza a imporre nuove sanzioni con,1,0
4973,RT 1874: Gli Stati Uniti rilasceranno 1 milione di barili di petrolio al giorno dalle riserve strategiche al mercato entro sei,1,0
4974,"RT : guerraucraina, PalazzoChigi: Ue lavora a interpretazione decreto Putin. Italia seguirà linea comune. Per ora pagamenti in euro",9,0
4976,"RT : guerraucraina, Dl Ucraina, Conte: chi ha votato contro fiducia fuori da M5S https: t.co 5wPJv0YaWu",4,0
4985,"RT 1874: Secondo il decreto Putin, dal 1 aprile entrerà in vigore la nuova procedura per il pagamento in rubli delle forniture",1,0
4989,"Sicuramente senza il gas Russo in Europa avremmo dei problemi, però davvero si può credere che Putin possa rinunciare a più di 10 miliardi al mese? A malapena resisterebbe in tempo di pace, come potrebbe sostenere una Guerra ? rubli guerraucraina",0,1
4990,"guerraucraina, Gentiloni: non ci faremo ricattare da Mosca su gas in rubli 'Contratti non lo prevedono, serve ad aggirare sanzioni' https: t.co BLVc56QCaG",14,79
4995,"guerraucraina, Petrolio chiude con tonfo a New York a 101,11 dollari. Quotazioni perdono il 6,22% https: t.co cH9aIDaUja",5,14
4996,"guerraucraina, Usa: americani lascino subito Russia e Bielorussia.C'è il rischio che siano fermati dalle autorità https: t.co JV9jRLAuFv",14,59
4998,"guerraucraina, Usa: vogliamo rispetto confini come prima guerra https: t.co tCscfP8QtB",2,20
5001,"""Fare sacrifici e rinunciare al gas russo per sanzionare Putin"", dicono degli sprovveduti. Ma quel è quel governo che penalizza i suoi governati (li mette al freddo, addirittura:)) ) per punire un Premier straniero? guerraucraina",0,2
5003,"70paesi,869 guerre e guerriglie. guerraucraina ti angoscia perché ti bussa alla porta. oceanviking ha salvato 157 libici che scappano per non morire.gentaglia come te ha reso l'Italia una fogna. Omm'.",0,0
5004,"guerraucraina ""Sciuur capitan"" testo purtroppo sempre attuale e centrato di davidevandesfroos https: t.co 175LjccjcV",0,0
5005,"guerraucraina ""Sciuur capitan"" testo purtroppo sempre attuale e centrato di davidevandesfroos https: t.co 175LjbUHOl",0,0
5010,"guerraucraina, Mosca: corridoi Mariupol dopo appello Macron Scholz a Putin. 'Evacuazioni domani, devono coinvolgere Unhcr e Croce Rossa' https: t.co 3qGjqobcZX",3,17
5011,applebaum perplessa sulle dichiarazioni di Montanari a ottoemezzo. Come non esserlo guerraucraina,0,1
5012,Aiutoooo Caracciolo a La7 ha appena detto che il ritiro degli Americani dalla Russia è un segnale del possibile allargamento della guerra ... Guerra guerraucraina RussiaUkraineWar Putin Ucraina UcrainaRussia,0,1
5014,"Gli Stati Uniti rilasceranno 1 milione di barili di petrolio al giorno dalle riserve strategiche al mercato entro sei mesi, ha annunciato il presidente degli Stati Uniti Joe Biden. guerraucraina UkraineRussianWar",1,0
5020,"L'Ucraina sta assistendo all'esaurimento delle sanzioni in alcuni paesi e alla riluttanza a imporre nuove sanzioni contro la Russia, ha affermato il ministro degli Esteri ucraino Dmytro Kuleba guerraucraina UkraineRussianWar",1,0
5022,Le autorità ucraine stanno cercando di far passare per russe le mine della Marina ucraina nel Mar Nero. guerraucraina UkraineRussianWar,1,0
5023,"Gazprombank creerà tutte le condizioni per un pagamento conveniente e tecnologicamente avanzato per il gas russo in rubli, ha affermato il servizio stampa dell'istituto di credito. guerraucraina UkraineRussianWar",1,0
5024,"Il ministero delle Finanze tedesco sta valutando la nazionalizzazione delle filiali tedesche di Gazprom e Rosneft, riporta il quotidiano Handelsblatt. guerraucraina UkraineRussianWar",0,0
5026,"Le compagnie energetiche statunitensi promettono di iniziare la produzione di un ulteriore milione di barili di petrolio al giorno, forse già in autunno, ha affermato Biden. guerraucraina UkraineRussianWar",0,0
5027,"Erdogan, in una conversazione con Zelensky, ha ribadito la sua proposta di organizzare un incontro dei presidenti della Federazione Russa e dell'Ucraina in Turchia, ha detto l'ufficio del presidente turco. guerraucraina UkraineRussianWar",0,0
5028,"Il sospetto che Putin sia lucidissimo e abbia calcolato ogni mossa L Europa nelle sue profonde diversità deve trovare la propria forte identità, oggi più che mai pandemia guerraucraina https: t.co THo9WQNKPL",0,0
5029,"Erdogan ha detto a Zelensky che l'incontro delle delegazioni russa e ucraina a Istanbul ""ha dato un impulso significativo"" al processo di pace, ha affermato l'ufficio di Erdogan. guerraucraina UkraineRussianWar",0,0
5030,Un mio articolo sull'importanza del MarNero per raggiungere un compromesso e una negoziazione. Da conoscere la strategia militare che porta dal Donbass alla Transnistria e il ruolo della Turchia. eu RussiaUkraineWar guerraucraina https: t.co fCfRmLDbqc,7,9
5031,Se bastasse la retorica noi italiani saremmo imbattibili su tutto. guerraucraina,0,0
5032,RT : Casa Bianca conferma: Putin mal informato dai suoi ucraina russia negoziati UkraineRussiaWar RussianUkrainianWar,14,0
5033,RT : 31marzo guerraucraina Putin: abbiamo offerto ai paesi ostili un sistema di pagamento affidabile con conti in rubli sulle,12,0
5035,"RT : Ti aspettiamo stasera alle 18.00: ""Rubli in cambio di gas russo? Cosa rischia l'Europa"" guerraUcraina Con M. Lombardini,",2,0
5036,"RT : Sigilli alla discarica di Albano, a Roma torna la monnezza. terzaguerramondiale https: t.co YT1lmSqpXp",233,0
5037,RT : Oggi a Roma sotto la rappresentanza UE oramai succursale NATO abbiamo gridato FUORI DALLA GUERRA Fermiamo la folle esc,39,0
5038,NATO Ucraina biolab chi ha ordinato alla nato questo? terzaguerramondiale io gli chiederei i danni per provocata guerra mondiale https: t.co GGHYU8kzFN,0,0
5039,armi all' Ucraina ha confinato la guerra li o Putin avrebbe invaso Moldavia Polonia e sarebbe partita terzaGuerraMondiale! Conte ha votato per invio armi!Aumento 2% del pil per armi sono contraria come Conte ma favorevole a dimezzare stipendio generali colonelli x cyberWar,0,0
5040,"Io faccio il tifo per la Guerra , per la terzaguerramondiale. L'unica cosa che può salvare è la guerra... Salvare il pianeta Terra",0,1
5041,"è un giovedì come tanti, in tendenza non c è più terzaguerramondiale ma c è teamculo perché l italiano medio ha delle priorità. va tutto bene, sei felice E LO SAI",0,0
5042,RT ciotto: Uno due 10 anni Non è questione di tempo Ma di utilità.? Spendere 38 miliardi€ annui Tutti i santi anni della propria vi,1,0
5043,armi all' Ucraina ha confinato la guerra li o Putin avrebbe invaso Moldavia Polonia sarebbe partita terzaGuerraMondiale! Conte ha votato per invio armi!Aumento 2% del pil per armi sono contraria come Conte ma favorevole a dimezzare stipendio generali colonelli x cyberWar,0,0
5044,"official Tocci ha detto pure che ""il costo economico di non fermare Putin è uno scenario catastrofico da terzaguerramondiale nucleare"". L'altra volta che un medico che non ha il tumore non può parlare di tumori. Essa è libera di dire quel che vuole, ci mancherebbe. Finchè è invitata",0,0
5045,Uno due 10 anni Non è questione di tempo Ma di utilità.? Spendere 38 miliardi€ annui Tutti i santi anni della propria vita Uno sproposito di soldi se non vi rendete conto Non è una spesa x la difesa Ma x l'attacco Si stan preparando veramente x fare la TerzaGuerraMondiale Svejà https: t.co 9riUBsSG5x,1,1
5046,"... adesso ci si arma fino ai denti perché si ritiene inevitabile la terzaguerramondiale che come accade per tutte le profezie autorealizzantesi, è un rischio reale che noi stiamo alimentando!!! UltimaFermata Agora omnibusla7 Guerra PACE",0,1
5047,"RT : terzaguerramondiale a quelli che pensano solo alla benzina, criticano Zelenski ,dicono agli Ucraini di arrendersi e rinuncia",7,0
5048,RT : Ogni grande crisi economica nella storia si è risolta con un conflitto guerra il nuovo uomo Crypto Sapiens avrà cambiato,12,0
5049,"RT black: ""Fine del mondo! Nostradamus ha predetto spaventosamente la terza guerra mondiale nel 2023 dopo aver predetto corretta",3,0
5050,pseudo pacifismo che alimenta una guerra con il consapevole rischio di provocare la terzaguerramondiale alle famiglie italiane che muoiono di fame vuole imporre il costo di un esercito europeo ! moretti,0,0
5051,RT : In 4 metri de tavolo qualcosa dev'esse stato equivocato terzaguerramondiale https: t.co tCJn0O1wRl,421,0
5053,pseudo pacifismo che alimenta una guerra con il consapevole rischio di provocare la terzaguerramondiale mentre le famiglie italiane muoiono di fame! Questo è il e il moretti,0,0
5054,RT : Con il rischio della terzaguerramondiale adesso ci pensa la moretti e toglie la z. controcorrente,1,0
5055,RT : E così dovremmo restare tutti muti e inermi mentre pochi uomini incapaci di dialogare minacciano di distruggere il nostr,5,0
5056,RT : Per due anni ci siamo giustamente ribellati al fatto che una minoranza di persone novax mettesse a repentaglio il resto,1,0
5057,Con il rischio della terzaguerramondiale adesso ci pensa la moretti e toglie la z. controcorrente,1,9
5058,RT : Stasera non c'è sfida... Sintonizzati anche tu sul 9.. Zelensky ZelenskyWarCriminal Ucraina terzaguerramondiale https: t,10,0
5059,"RT : Maledetti ignoranti e frustrati russofili.. Fortunatamente sono pochissimi, invece siamo in tanti a stimarti",29,0
5061,Ansa armi all' Ucraina ha confinato la guerra li o Putin avrebbe invaso Moldavia Polonia sarebbe partita terzaGuerraMondiale! Conte ha votato per invio armi!Aumento 2% del pil per armi sono contraria come Conte ma favorevole a dimezzare stipendio generali colonelli x cyberWar,0,0
5066,RT : Vi rendete conto. Zelensky come condizione per la pace in Ucraina chiede solo la terzaGuerraMondiale. RussiaUkraineConfl,1,0
5069,Vi rendete conto. Zelensky come condizione per la pace in Ucraina chiede solo la terzaGuerraMondiale. RussiaUkraineConflict https: t.co ZhEgGuYF9g,1,4
5070,RT : Giorgio Bianchi su Ucraina Europa USA MEDIA TERZAGUERRAMONDIALE FUTURO https: t.co 6K1gJcYLil,1,0
5072,Giorgio Bianchi su Ucraina Europa USA MEDIA TERZAGUERRAMONDIALE FUTURO https: t.co 6K1gJcYLil,1,3
5074,RT : rischio o paura? terzaguerramondiale in tendenza https: t.co RV5T5nPhEu terzaguerramondiale StopWarInUkraine fermatevi,1,0
5075,RT : Hashtag di tendenza terzaguerramondiale ma voi state fuori di testa de che cazzo ve preoccupate se non scoppia ok tutti fe,36,0
5076,Usciti a testa alta. terzaguerramondiale putin zelensky usa ucraina russia Nazionale mondiali mondiali2022 mondiali2022stiamoarrivando macedonia macedoniadelnord italia mancini robertomancini https: t.co 753kMZqHIm,0,0
5077,E rieccoci qui :fallita la terzaguerramondiale adesso riprendono con la quartadose . NATO Draghi Speranza Biden (i veri mandanti della pandemia ?),0,1
5078,"""Fine del mondo! Nostradamus ha predetto spaventosamente la terza guerra mondiale nel 2023 dopo aver predetto correttamente il conflitto in Ucraina quest'anno"". Vanga, aveva predetto la grandezza della Russia. terzaguerramondiale https: t.co w4vuKiIdBo",3,17
5079,"una mia impressione, o più le persone sono avanti con gli anni e più sono a favore della terzaguerramondiale?",0,0
5080,Ovviamente il signor Pierre è a Kiev a combattere per i suoi fratelli vero? Oppure invoca la terzaguerramondiale dal divano? https: t.co oG82on29Mo,0,0
5081,"iacoboni Scusi Iacoboni, ma se si realizzasse il suo auspicio si andrebbe dritti verso la terzaguerramondiale . Penso sia poco prudente fare entrare l'Ucraina nella Nato.",0,13
5082,"RT : Questo sarebbe da ammazzare come u cane, è lui che vuole la guerra e magari la terzaguerramondiale bastardo lurido",1,0
5083,"Questo sarebbe da ammazzare come u cane, è lui che vuole la guerra e magari la terzaguerramondiale bastardo lurido di JoeBiden https: t.co QmiXsBxYV3",1,0
5084,"Si perché non si potrà vedere e raccontare nei libri di storia facendo soldi a palate, la TerzaGuerraMondiale! Peccato se ne faranno una regione! Continueranno a pubblicare le solite enciclopedie con le altre prime2guerre con in regalo un carrarmato tedesco tutto funzionante",0,0
5085,"RT Granato: Per vincere militarmente contro la Russia, l'Ucraina avrebbe bisogno dell'intervento di NATO USA. Significherebbe terzag",75,0
5086,Se responsabilità significa alimentare una guerra e portarci più vicino alla terzaguerramondiale io credo di essere molto più responsabile di lei. Ripeto: Purin è un dittatoe! Adesso mi dice quando partiamo per il fronte (visto che lei è così convinto)?,0,0
5087,RT : Uguale i metodi russi sono AGGHIACCIANTI. Melitopol terzaguerramondiale RussiaUkraine Donetsk https: t.co gAnigo93zs,39,0
5088,"RT virna: In visita dalla grande Mamma Mi guarda e mi spiazza come sempre con la sua saggezza: "" Sai che ti dico? A me non ha mai fa",6,0
5089,"RT Purple: Chi semina vento, raccoglie tempesta. Draghi Draghistan DraghiVattene Guerra guerraucraina spesemilitari terzagu",4,0
5093,"Chi semina vento, raccoglie tempesta. Draghi Draghistan DraghiVattene Guerra guerraucraina spesemilitari terzaguerramondiale Energia rinnovabili bollette gas NATOSummit OTAN governodeipeggiori Governo Napoli https: t.co 4PrFRGAsr4",4,6
5094,"RT : Archimede, datemi una leva e vi solleverò il mondo . Zelensky Datemi le armi e vi scatenerò una TerzaGuerraMondiale la",42,0
5096,"RT : 2 6 L'uso di armi nucleari, riassunto nell'hashtag terzaguerramondiale, è solo propaganda per condizionare le opinioni pub",7,0
5102,53 armi all' Ucraina ha confinato la guerra li o Putin avrebbe invaso Moldavia Polonia e sarebbe partita terzaGuerraMondiale! Conte ha votato per invio armi!Aumento 2% del pil per armi sono contraria come Conte ma favorevole a dimezzare stipendio generali colonelli x cyberWar,0,0
5106,Mariupol è caduta. 29marzo Russia Ucraina terzaguerramondiale BreakingNews BREAKING,0,0
5107,Settimane di tweet sulla terzaguerramondiale buttate. Io ve lo avevo detto... https: t.co MEWhIwfQvq,0,1
5108,Biden dicci la verità sei tu che vuoi la terzaguerramondiale ?,0,0
5112,Ansa armi all' Ucraina ha confinato la guerra li o Putin avrebbe invaso Moldavia Polonia e sarebbe partita terzaGuerraMondiale! Conte ha votato per invio armi!Aumento 2% del pil per armi sono contraria come Conte ma favorevole a dimezzare stipendio generali colonelli x cyberWar,0,0
5121,3 armi all' Ucraina ha confinato la guerra li o Putin avrebbe invaso Moldavia Polonia e sarebbe partita terzaGuerraMondiale! Conte ha votato per invio armi!Aumento 2% del pil per armi sono contraria come Conte ma favorevole a dimezzare stipendio generali colonelli x cyberWar,0,0
5123,RT : Ottimo riassunto di quello che ci aspetta prima in Europa e poi al livello Globale. GreatReset GreenDeal Putin terz,13,0
5124,"Quindi Biden ha saltato la 1a elementare di ""Diplomazia"". Può dire le stesse cose dette al Bar? Quindi non ha la responsabilità di milioni di americani e del mondo? guerranucleare terzaguerramondiale armi guerra ucraina putin zelensky biden nato usa europa ue https: t.co O9wgE2njze",0,0
5125,"RT : Ucraina, Zelensky: ""E' impossibile salvare Mariupol senza aerei né tank"" La richiesta ragionevole di Zelensky: far sco",6,0
5126,RT : Quindi Putin è un Macellaio e un Criminale di Guerra ... ? Ok Grazie Vediamo poi quando faremo la,1,0
5127,Quindi Putin è un Macellaio e un Criminale di Guerra ... ? Ok Grazie Vediamo poi quando faremo la terzaguerramondiale chi sarà più bravo come macellaio e più criminale in guerra ... E.... Che vinca chi ne fa di peggio!,1,1
5128,Sicuro che PutinWarCriminal arrivi alla terzaguerramondiale? Che vantaggio avrebbe? Non è pazzo. Solo con la sua minaccia intimorisce tutti! Così si fa il suo gioco e lui continua dopo Crimea e Cecenia sul resto d Europa Ukraine UkraineRussianWar UkraineCrisis,0,0
5130,Attualissima Profezia! terzaguerramondiale Russia https: t.co We4H1Q3ZxC,0,1
5133,"la7 il debito russo è da 155 miliardi ,il Pil da 1.700, il nostro debito da 2.678 miliardi e il Pil di 1.700 equivalente a quello Russo e ci preoccupa l insolvenza della Russia ? mentana tgla7 28marzo RussiaUkraine UcrainaWar terzaguerramondiale https: t.co 4ZvPu1qaLh",0,0
5135,L'alternativa purtroppo la TerzaGuerraMondiale! Purtroppo mi dispiace ma ti devo uccidere! Fattene una ragione. Così diranno e ci inventeremo le liste per uccidere chi è più di peso.. Prima i vecchi e i malati .. purtroppo è la guerra mondiale .. o noi o loro.. meglio loro,0,0
5136,Fate finta di non sapere che è stato Biden ad avvelenare Abramovich perché vuole la rappresaglia della Russia e provocare la terzaguerramondiale. Me lo ha detto il mio cugino bot russo infiltrato alla Casa Bianca,0,0
5137,Lo Zibaldone online: Sartre Inedito A cura di Sergio Magaldi. Con Serena Pattaro e Roberto Hechich MRTV Italia Alle 19 su MRTV Italia: https: t.co uYZTYH3Gkl LoZibaldoneOnline MRTV JeanPaulSartre terzaguerramondiale opere,0,2
5138,"RT : terzaguerramondiale ora Biden ""corteggia"" questi contro il dittatore Putin. https: t.co F9bu7kUU7u",8,0
5140,"RT : un mondo che specula oltre duemila miliardi di dollari in spesemilitari, di cosa si sconvolge se poi scoppiano guerre c",2,0
5141,Giulietto chiesa. ascoltate con attenzione quello che diceva nel 2015 giuliettochiesa terzaguerramondiale https: t.co X5X9lyJyGv,0,0
5142,"AdnKronos Germania rischia azione penale chi usa la Z a sostegno Russia La democrazia occidentale per cui ci stanno trascinando nella terzaguerramondiale, ma non siamo in dittatura, per carità! Germany UcraniaRussia Ucraina https: t.co NiKsLI2r99",0,5
5145,"RT : Dobbiamo costringere i governi UE a dire a Zelensky e Biden in modo chiaro ed inequivocabile, senza se e senza ma, che n",82,0
5147,"RT : nonelarena Guerra, Cacciari: ""Non c'è paragone con Saddam, con la Russia o tratti o è terzaguerramondiale"". Biden P",11,0
5148,"RT : nonelarena Guerra e politica italiana, : ""Abbiamo la speranza che Putin possa trattare, alternativa terz",1,0
5149,"RT : nonelarena Guerra, Cacciari: ""Non c'è paragone con Saddam, con la Russia o tratti o è terzaguerramondiale"" https: t.co RZQ9s",11,0
5151,"un mondo che specula oltre duemila miliardi di dollari in spesemilitari, di cosa si sconvolge se poi scoppiano guerre come quella in ucraina o ignorate in Tigray? O se si rischia continuamente la terzaguerramondiale? No armi? No guerra. Arriverà prima l'asteroide mi sa...",2,5
5164,RT : Zelenskyy : Occidente senza coraggio ..non vuole la terzaguerramondiale Quando diremo al popolo Ucraina che non staran,5,0
5166,"LudovicoNobile: ""Caro GiuliettoChiesa, è scoppiata la terzaguerramondiale (come avevi previsto)"" https: t.co EXupiPYtL5",0,2
5167,Costituzione chi ne è il garante PdR rieletto non si esprime sulla continua sua violazione. L'Italia è già in guerra senza nessuna sua dichiarazione ufficiale. Mattarella non lasci che altri senza scrupoli ci mandino a nostra insaputa in un inferno di morte terzaguerramondiale https: t.co 0vgIs2jGEK,0,0
5173,"RT : La paura per la TerzaGuerraMondiale, a causa della follia imperialista di Putin, sta portando molti a ripudiare le belle",106,0
5174,Va tutto bene anche che Zelensky vada a Hollywood vista l'affinità ma che continui a cazziarci perché come occidentale non faccio abbastanza mi sembra eccessivo. Ricordiamo che c'è una sottile linea rossa oltre la quale significa fare terzaguerramondiale a colpi di kilotoni,0,0
5180,kuzzo Dopo la terzaguerramondiale nessuno avra bisogno di eserciti.avete rotto le scatole voi e i vs sostenuti.,0,0
5185,Uno che gira il mondo a chiedere armi per far scoppiare la terzaguerramondiale ?,0,1
5191,JoeBiden invece di essere in una casa di riposo con i suoi simili in preda all alzaimer spara cazzate contro putin innescando un escalation che cinportera alla terzaguerramondiale vi prego mettetegli il catetere e portatelo un po in florida sotto una palma a prendere iodio https: t.co U5b6NTUnh5,0,0
5192,"Zelensky all'occidente: ""Vi manda il coraggio"". E si! Tu non arrenderti e anzi scateniamo una terzaguerramondiale che ucciderebbe miliardi di persone perché la resa per te non é contemplata!",0,0
5193,"RT : Viene un brivido gelido a sentire in TV DiMaio che parla di terzaguerramondiale. Ai tempi di Kruscev, quando le superpot",161,0
5194,"Cioè, è tutto già deciso, ma nessuno (in EU) ne sapeva niente? Sirpresa: terzaguerramondiale!",0,0
5195,"di Venezia Davanti all' 'ignoranza ,che ci può portare alla terzaguerramondiale ,tutto é di lecito. Mi scuso con te",0,1
5203,RT rizza: Zelenski con l'aiuto di SeanPenn vuole partecipare alla notte degli Oscar per perorare la sua causa della terzaguerr,10,0
5204,"Il Vecio biden straparla ma iniziano a preoccuparsi e passano il tempo a ""correggerlo"" quando non segue la traccia stabilita... war fakenews WWIII terzaguerramondiale nuclearwar CasaBianca https: t.co CNEfE9jUQ0",0,1
5208,Ci siamo.... apocalisse profezie NWO terzaguerramondiale WWIII grandereset https: t.co lJb8873XEj,0,0
5209,"RT : Dio... siamo sull'orlo della terzaguerramondiale e voi vi preoccupate di iostoconsophie basciagoni, meritiamo l'estinzione",1,0
5210,"Dio... siamo sull'orlo della terzaguerramondiale e voi vi preoccupate di iostoconsophie basciagoni, meritiamo l'estinzione",1,2
5213,RT : Davvero! Usano categorie ottocentesche e pensano ancora di poter parlare in termini di guer,1,0
5215,"Davvero! Usano categorie ottocentesche e pensano ancora di poter parlare in termini di guerra classica, dove poteva esserci un vincitore e un vinto. Qualcuno li svegli dai loro sogni di gloria prima che ci trascinino verso la catastrofe totale. terzaguerramondiale",1,1
5219,Ansa Arrenditi e finirà tutto caro Zelenski basta far macellare la tua popolazione per conservare potere e patrimonio. Nessuno vuole rischiate la terzaguerramondiale per un somaro Ciò significherebbe l'autodistruzione di ogni civiltà Chi credi di essere? Vero un comico,0,3
5220,RT : Il comico e Rambo mancato Zelenskyy parlerà alla notte degli oscar. Perfetto. Quello è il suo mondo. Potrà essere sele,4,0
5222,"nonelarena Guerra e politica italiana, : ""Abbiamo la speranza che Putin possa trattare, alternativa terzaguerramondiale"". Ucraina biden gomez https: t.co ZmDeF9ddzY",1,6
5227,Zelenski con l'aiuto di SeanPenn vuole partecipare alla notte degli Oscar per perorare la sua causa della terzaguerramondiale. RussiaUcraina,10,23
5229,"Zelenski butta ancora benzina sul fuoco del conflitto, continua a passeggiare nel cornicione della terzaguerramondiale I recommend Zelenski still throws gasoline on the fire of the conflict and continues to walk in the ledge of the thirdworldwar UcraniaRussia Biden Putin https: t.co nJow44iwkP",0,1
5231,"RT : Repubblica: Secondo Zelenksy è impossibile costringere le forze russe ad uscire totalmente dal territorio ucraino: ""P",1,0
5236,voi li a zonabianca volete la terzaguerramondiale ! sarete usati come scudi umani !!! Miserabili,0,0
5237,"scuote già la testa, ma credo sia stata invitata per questo. Anche quando parla di terzaguerramondiale, gli ucrainisti interventisti fanno orecchie da mercante. zonabianca",0,2
5244,"Repubblica: Secondo Zelenksy è impossibile costringere le forze russe ad uscire totalmente dal territorio ucraino: ""Porterebbe alla terzaguerramondiale"". Se è un passo verso la pace va accolto con gioia. Ma il passo decisivo non può che consistere nel DisarmoMondiale. https: t.co 1pLke4Zjup",1,1
5245,"Ma è possibile che il ruolo del 'buono' nella guerra in Ucraina sia interpretato da uno come Biden che si lascia influenzare da media e popolino, mettendo in imbarazzo il suo stesso parlamento e attirando le critiche di tutti in Europa e rischiando la terzaguerramondiale?",0,0
5251,L' Ucraina ha provocato la Russia non il contrario. Se oggi ci trviamo a un passo dalla terzaguerramondiale lo dobbiamo a loro. NonelArena,1,3
5257,"nonelarena Guerra, Cacciari: ""Non c'è paragone con Saddam, con la Russia o tratti o è terzaguerramondiale"". Biden Putin https: t.co i4F3MgVt3B",11,32
5261,RT : E anche oggi Zelenskiy ha detto la parolina magica terzaguerramondiale. Però lui vuole la pace,11,0
5262,"nonelarena Guerra, Cacciari: ""Non c'è paragone con Saddam, con la Russia o tratti o è terzaguerramondiale"" https: t.co RZQ9sd2tI2",11,21
5265,RT : Il mondo a pochi passi dalla terzaguerramondiale LA COLPA ESCLUSIVAMENTE DI BIDEN NWO BillGates Soros rothschi,2,0
5267,"Diversi membri della federazione, prendono le distanze dall ultima definizione di Gul Dukat rilasciata dall'Amm. Ross che ha definito il collega cardassiano: Macellaio . Ricordiamo che in passato Ross aveva definito Dukat killer e criminale di guerra terzaguerramondiale",0,0
